target_id	length	eff_length	est_counts	tpm
ENST00000390475	54	19.9667	0	0
ENST00000390476	59	22.3824	0	0
ENST00000390479	60	22.7429	0	0
ENST00000390480	54	19.9667	0	0
ENST00000390481	63	24.4865	0	0
ENST00000390482	63	24.4865	0	0
ENST00000390483	62	23.4865	0	0
ENST00000390484	60	22.7429	0	0
ENST00000390485	66	25.575	0	0
ENST00000390486	69	24.6596	0	0
ENST00000390487	60	22.7429	0	0
ENST00000390488	56	20.6562	0	0
ENST00000390489	63	24.4865	0	0
ENST00000390490	57	21.0303	0	0
ENST00000390491	63	24.4865	0	0
ENST00000390492	66	25.575	0	0
ENST00000390493	63	24.4865	0	0
ENST00000390494	54	19.9667	0	0
ENST00000390495	66	25.575	0	0
ENST00000390496	62	23.4865	0	0
ENST00000390497	61	23.1111	0	0
ENST00000390498	63	24.4865	0	0
ENST00000390499	62	23.4865	0	0
ENST00000390500	63	24.4865	0	0
ENST00000390501	60	22.7429	0	0
ENST00000390502	59	22.3824	0	0
ENST00000390503	58	22.0303	0	0
ENST00000390504	57	21.0303	0	0
ENST00000390505	66	25.575	0	0
ENST00000390506	57	21.0303	0	0
ENST00000390507	57	21.0303	0	0
ENST00000390508	60	22.7429	0	0
ENST00000390509	66	25.575	0	0
ENST00000390510	59	22.3824	0	0
ENST00000390511	60	22.7429	0	0
ENST00000390512	60	22.7429	0	0
ENST00000390513	63	24.4865	0	0
ENST00000390514	63	24.4865	0	0
ENST00000390515	63	24.4865	0	0
ENST00000390516	55	20.9667	0	0
ENST00000390517	57	21.0303	0	0
ENST00000390518	60	22.7429	0	0
ENST00000390519	66	25.575	0	0
ENST00000390520	63	24.4865	0	0
ENST00000390521	60	22.7429	0	0
ENST00000390523	52	18.5862	0	0
ENST00000390524	63	24.4865	0	0
ENST00000390525	60	22.7429	0	0
ENST00000390526	60	22.7429	0	0
ENST00000390527	64	25.4865	0	0
ENST00000390528	61	23.1111	0	0
ENST00000390529	60	22.7429	0	0
ENST00000390530	59	22.3824	0	0
ENST00000390531	62	23.4865	0	0
ENST00000390532	60	22.7429	0	0
ENST00000390533	63	24.4865	0	0
ENST00000390534	62	23.4865	0	0
ENST00000390535	66	25.575	0	0
ENST00000390536	62	23.4865	0	0
ENST00000566782	2673	2503.45	164.179	2.0345
ENST00000562780	1096	944.1	11.1667	0.366932
ENST00000569579	1840	1639.63	60.7548	1.14951
ENST00000568242	3405	3355.41	0	0
ENST00000565530	375	210.494	0	0
ENST00000567516	624	457.866	0	0
ENST00000566356	2816	2307.8	6	0.0806551
ENST00000561776	470	304.03	0	0
ENST00000567371	601	434.866	0	0
ENST00000568084	487	320.936	0	0
ENST00000567419	324	161.519	0	0
ENST00000562865	5683	6326.5	55.907	0.274145
ENST00000568643	4087	4627.02	23.4137	0.156981
ENST00000568276	3931	4429.57	67.1867	0.470543
ENST00000568474	3880	4385.39	7.25333	0.0513106
ENST00000565220	3298	3832.11	88.4835	0.716312
ENST00000562805	3200	3731.97	1355.87	11.2709
ENST00000565780	3497	4116.63	2605.53	19.6351
ENST00000563199	1069	1104.74	30.6112	0.859604
ENST00000563935	1029	1005.55	0	0
ENST00000569590	915	922.104	8.59094	0.289027
ENST00000567112	949	968.493	42.543	1.36273
ENST00000562657	586	478.601	2.05153	0.132979
ENST00000563461	432	328.742	2.84752	0.268714
ENST00000567301	2792	3107.92	29.0638	0.290109
ENST00000567627	1866	1936.56	72.2498	1.1574
ENST00000567798	571	497.459	1.28802e-08	8.03236e-10
ENST00000562091	723	694.769	16.2246	0.724458
ENST00000566592	2541	2913.6	205.56	2.1887
ENST00000568527	398	278.712	1.40806	0.156727
ENST00000568842	2658	2993.55	3952.34	40.9587
ENST00000564196	2826	3173.92	913.699	8.9307
ENST00000563183	578	501.583	98.5992	6.0983
ENST00000567782	1965	2157.6	178.246	2.56286
ENST00000562005	837	799.189	308.107	11.96
ENST00000569402	1129	1203.07	422.799	10.9024
ENST00000566412	1028	914.388	309.461	10.4991
ENST00000568367	1573	1564.44	44.148	0.875448
ENST00000562460	1534	1526.92	366.67	7.44965
ENST00000563359	1441	1348	0	0
ENST00000565508	993	884.202	17.239	0.604837
ENST00000564463	1729	1789.5	33.3746	0.578579
ENST00000567084	1302	1196.3	0	0
ENST00000562554	1253	1248.2	56.8295	1.41243
ENST00000569139	975	798.17	233.538	9.07697
ENST00000566226	730	556.746	6.25979	0.348803
ENST00000564142	1081	1027.64	8.7036	0.262747
ENST00000564002	922	780.111	65.2158	2.59343
ENST00000563411	532	380.54	0	0
ENST00000561597	964	850.036	5.431	0.198208
ENST00000567013	513	344.533	2.08722	0.187939
ENST00000569519	675	516.809	42.3167	2.54015
ENST00000566913	836	758.844	6.76814	0.276691
ENST00000563216	331	175.599	2.5415	0.448999
ENST00000427390	4091	3975.64	0	0
ENST00000595502	681	514.866	0	0
ENST00000563585	558	420.885	2.21582	0.163323
ENST00000568725	2057	1812.6	1	0.017115
ENST00000567347	566	399.866	0	0
ENST00000564462	569	402.866	0	0
ENST00000438063	1478	1311.87	0	0
ENST00000454856	1687	1520.87	0	0
ENST00000569845	2383	2178.62	130.5	1.85826
ENST00000561428	398	232.99	0	0
ENST00000559471	7176	5986.38	2061.45	10.6828
ENST00000261847	6779	5605.47	800.773	4.43175
ENST00000380927	2551	2160.64	5.69411	0.0817563
ENST00000559122	540	307.988	21.7956	2.1954
ENST00000559198	811	566.085	2.62933	0.144093
ENST00000561203	472	229.675	6.36887	0.860253
ENST00000557940	410	194.1	6.42739	1.02727
ENST00000559424	1084	854.102	0	0
ENST00000558461	310	148.59	4.25985	0.889372
ENST00000557923	546	372.511	1.45882	0.12149
ENST00000594169	681	514.866	0	0
ENST00000435397	1478	1311.87	0	0
ENST00000439682	1706	1539.87	0	0
ENST00000553662	1450	1283.87	0	0
ENST00000570157	502	335.936	0	0
ENST00000298232	2674	2507.87	0	0
ENST00000361285	2150	1708.13	0	0
ENST00000342420	2036	1606.71	0	0
ENST00000447568	1874	1434.88	1.01645	0.0219759
ENST00000415664	3336	3169.87	0	0
ENST00000328758	723	556.866	0	0
ENST00000564506	4339	4529.51	6664.47	45.6449
ENST00000567793	3535	3834.58	0	0
ENST00000569427	770	618.888	7.38156	0.37001
ENST00000561994	1984	1829.39	0	0
ENST00000569541	2255	2156.58	83.4841	1.20092
ENST00000565052	466	311.023	1.13437	0.113147
ENST00000540061	144	25.1986	0.60833	0.748928
ENST00000299443	1826	1659.87	0	0
ENST00000562963	2660	2880.67	3308.05	35.6252
ENST00000564914	1019	930.435	0	0
ENST00000563912	2583	2794.35	35.5172	0.394308
ENST00000567931	300	139.374	0	0
ENST00000569092	911	863.92	8.51606	0.305804
ENST00000596508	1839	1672.87	0	0
ENST00000590371	598	527.854	3.16854	0.186219
ENST00000587905	743	701.813	2.24719	0.0993335
ENST00000590115	501	334.936	0	0
ENST00000399848	8633	8012.55	0	0
ENST00000359446	8486	7832.35	20.9191	0.0828568
ENST00000586222	685	599.368	0	0
ENST00000593236	572	405.866	0	0
ENST00000587600	444	278.202	0	0
ENST00000586207	545	378.866	0	0
ENST00000587440	335	171.827	0	0
ENST00000592657	464	298.06	0	0
ENST00000587757	2171	2004.87	0	0
ENST00000585931	2118	1997.41	10.6652	0.165646
ENST00000590308	3720	3553.87	0	0
ENST00000586765	844	769.07	0	0
ENST00000592812	549	382.866	0	0
ENST00000361303	8086	7319.22	0	0
ENST00000435606	8032	7254.46	0	0
ENST00000592991	1640	1473.87	0	0
ENST00000361205	8686	8079.9	0	0
ENST00000572436	2016	1813.07	458.319	7.84207
ENST00000577172	1468	1232.14	262.332	6.60493
ENST00000344577	1652	1207.26	0	0
ENST00000400211	421	255.573	0	0
ENST00000536861	1563	1124.92	6	0.165466
ENST00000468643	1992	1464.62	58.3107	1.2351
ENST00000468788	680	457.508	41.9074	2.84165
ENST00000495055	1597	1155.35	0	0
ENST00000461088	649	432.32	20.8374	1.49526
ENST00000400577	1934	1404.99	112.628	2.48686
ENST00000475864	668	411.049	69.3165	5.23144
ENST00000332663	1084	917.866	0	0
ENST00000562265	2945	3271.57	21.7608	0.206347
ENST00000569286	997	977.229	38.419	1.21963
ENST00000561861	1644	1736.04	35.5067	0.634498
ENST00000568696	1598	1681.9	5.82905	0.107516
ENST00000569942	1863	1948.1	536.092	8.53703
ENST00000564164	1041	1017.88	8.00919	0.244102
ENST00000570113	727	666.679	48.7775	2.26976
ENST00000563097	833	771.636	7.28888	0.293039
ENST00000563653	413	275.955	23.0829	2.59495
ENST00000567362	4213	4417.59	137.015	0.962191
ENST00000328795	1126	959.866	0	0
ENST00000599120	33	9.61538	0	0
ENST00000285667	3986	3033.82	3529.64	36.0926
ENST00000478035	620	464.023	1.89376	0.126608
ENST00000544452	1299	1055.25	14.4659	0.425273
ENST00000564742	2072	2175.69	13.7032	0.195391
ENST00000565175	1989	2082.72	123.445	1.83873
ENST00000565920	1515	1654.04	0	0
ENST00000568066	1401	1515.16	96.3188	1.97211
ENST00000560659	3577	3463.19	26.6736	0.238936
ENST00000316397	3822	3693.56	0	0
ENST00000563880	2617	2808.48	15.4363	0.17051
ENST00000563345	1072	905.866	0	0
ENST00000565015	730	624.838	0	0
ENST00000560240	511	312.691	3.26863	0.324286
ENST00000388901	4061	2979.04	2045.76	21.3037
ENST00000299259	2036	1527.9	2290.08	46.498
ENST00000542928	1580	1160.7	388.626	10.387
ENST00000558843	803	502.892	236.618	14.5966
ENST00000561248	575	341.281	0	0
ENST00000559016	570	403.866	0	0
ENST00000558545	668	393.3	1.85566	0.14637
ENST00000400564	1382	923.233	0	0
ENST00000400566	1888	1406.97	0	0
ENST00000285670	2185	1669.09	11	0.204452
ENST00000463807	933	766.866	0	0
ENST00000493640	282	123.272	0	0
ENST00000564173	3109	3496.85	553.582	4.91115
ENST00000567939	2990	3279.36	946.842	8.95708
ENST00000435732	1151	806.746	31	1.19207
ENST00000400562	808	528.276	0	0
ENST00000469393	220	72.2556	0	0
ENST00000467280	450	237.224	3	0.39232
ENST00000565659	1922	2077.83	6.84584	0.10221
ENST00000565751	1671	1723.31	1853.92	33.3738
ENST00000570252	1167	1098.54	0	0
ENST00000568002	560	443.164	6.81317	0.476939
ENST00000567952	551	402.668	0	0
ENST00000563870	608	485.905	6.598	0.421249
ENST00000562910	583	466.326	1.75365	0.116663
ENST00000569640	500	375.209	0	0
ENST00000564151	555	443.036	0	0
ENST00000283645	3849	3346.02	1062.44	9.8504
ENST00000453949	3341	2797.91	296.786	3.29069
ENST00000558664	500	286.757	0	0
ENST00000559846	2311	1933.4	13.6564	0.219125
ENST00000561214	676	447.251	6.39651	0.44368
ENST00000559534	558	309.919	14.4804	1.44948
ENST00000558915	532	311.354	6.3201	0.62972
ENST00000400199	7562	6101.45	533.031	2.71018
ENST00000400202	7671	6229.97	315.583	1.57147
ENST00000411932	720	553.866	0	0
ENST00000318948	7556	6078.41	300.386	1.53309
ENST00000260385	3138	3342.51	21.1978	0.196742
ENST00000560588	2202	1948.22	47.7649	0.760587
ENST00000558777	2139	2085.58	0	0
ENST00000338376	2251	2263.89	1174.59	16.0957
ENST00000557831	954	776.701	1.46626	0.0585644
ENST00000558232	1033	943.48	16.0354	0.527262
ENST00000560779	572	437.11	17.4269	1.23682
ENST00000558560	604	511.848	0	0
ENST00000560460	931	937.59	3.34508	0.110681
ENST00000558364	582	454.522	13.1703	0.898918
ENST00000560905	1008	1025.41	22.9998	0.695828
ENST00000563924	3743	3542.54	7.75003	0.0678683
ENST00000568702	481	340.847	0.254328	0.023148
ENST00000566422	531	361.227	0	0
ENST00000564866	852	685.866	0	0
ENST00000563523	579	412.866	0	0
ENST00000561739	584	417.866	0	0
ENST00000566616	533	366.866	0	0
ENST00000569967	580	413.866	0	0
ENST00000569530	621	437.385	2	0.141855
ENST00000558940	2425	2258.87	0	0
ENST00000560347	1750	1583.87	0	0
ENST00000571603	1526	1359.87	0	0
ENST00000580250	920	753.866	0	0
ENST00000583625	1371	1204.87	0	0
ENST00000585046	762	595.866	0	0
ENST00000260447	775	746.413	611.06	25.397
ENST00000561160	572	499.133	15.4267	0.958817
ENST00000558670	412	246.774	0	0
ENST00000559445	626	552.567	0	0
ENST00000559932	695	635.552	2.61838	0.127808
ENST00000558467	785	728.361	28.8944	1.23068
ENST00000581838	485	256.946	34.1441	4.12242
ENST00000573512	1594	1412.78	613.624	13.4743
ENST00000579744	708	382.993	37.9522	3.07415
ENST00000583045	906	620.147	69.5425	3.47884
ENST00000580137	473	256.32	25.234	3.05409
ENST00000582952	271	113.6	2.18855	0.597664
ENST00000578436	1295	1138.17	0	0
ENST00000583923	359	195	0	0
ENST00000579819	632	417.159	0	0
ENST00000585235	565	386.739	12.5727	1.00853
ENST00000220496	1017	925.148	580.125	19.4531
ENST00000561110	529	391.036	30.6242	2.42955
ENST00000559238	1341	1308.84	6.38983	0.151454
ENST00000558727	507	402.54	8.08771	0.623297
ENST00000560645	903	766.758	0	0
ENST00000560065	704	537.866	0	0
ENST00000561018	880	784.076	23.342	0.923547
ENST00000559310	792	689.739	17.2861	0.777481
ENST00000560301	987	920.424	4.85961	0.163791
ENST00000558769	462	296.06	0	0
ENST00000561044	456	290.089	0	0
ENST00000322247	4340	3638.89	0	0
ENST00000585785	1095	822.736	41.7903	1.57577
ENST00000588475	1389	1080.07	123.293	3.54129
ENST00000589346	659	440.519	16.4111	1.15571
ENST00000592976	1091	890.972	17.5396	0.610707
ENST00000591269	1038	877.853	16.5553	0.585051
ENST00000402563	4240	3541.17	981.664	8.59991
ENST00000285679	3973	3389.9	2894.51	26.489
ENST00000351097	2158	1779.75	0	0
ENST00000285681	5216	4213.95	656.747	4.83489
ENST00000547201	757	496.222	11.2142	0.701087
ENST00000549362	606	373.599	0	0
ENST00000464435	845	502.788	4.37637	0.270027
ENST00000453553	611	395.628	28.3586	2.2237
ENST00000449491	687	460.063	0	0
ENST00000478932	2605	1966.07	31.6358	0.499181
ENST00000400183	5178	4140.33	190.16	1.42483
ENST00000570644	3554	3102.66	1513.28	15.1308
ENST00000574715	2550	2244.95	1367.1	18.8917
ENST00000576550	2021	1723.99	1367.41	24.6062
ENST00000582032	615	378.81	76.4768	6.26306
ENST00000577776	867	596.011	6.65159	0.346218
ENST00000584452	883	635.196	82.0112	4.00538
ENST00000580373	1391	1293.25	15.1118	0.362503
ENST00000584448	828	668.021	148.772	6.90891
ENST00000582247	465	252.34	2.67047	0.328306
ENST00000579418	474	299.77	31.3706	3.24648
ENST00000579166	531	348.961	3.88462	0.345342
ENST00000577338	572	397.176	5.95367	0.465028
ENST00000578316	533	366.866	0	0
ENST00000582001	568	450.414	0	0
ENST00000579675	589	419.51	0	0
ENST00000578797	548	438.769	18.9969	1.34315
ENST00000585209	573	466.004	0	0
ENST00000584543	599	427.008	0	0
ENST00000577555	571	414.363	15.15	1.13425
ENST00000580202	534	380.546	1.30659	0.106515
ENST00000315087	2716	2928.03	85.1773	0.902456
ENST00000590497	2094	2106.46	26.1137	0.384586
ENST00000538168	1914	1998.66	0	0
ENST00000536490	1499	1533.29	13.9278	0.281796
ENST00000587428	556	422.577	5.44723	0.399897
ENST00000589088	561	394.866	0	0
ENST00000591375	364	199.782	0	0
ENST00000588155	1440	1386.59	3.33399	0.0745922
ENST00000590488	582	413.656	1	0.0749961
ENST00000440664	714	489.032	9	0.570931
ENST00000577141	2995	2583.19	1155.94	13.8822
ENST00000582945	608	368.224	7.21875	0.608174
ENST00000574247	2586	2178.91	292.551	4.16525
ENST00000581883	510	293.664	0	0
ENST00000582061	541	346.028	35.2746	3.16249
ENST00000583769	494	297.652	61.7771	6.43869
ENST00000583304	3641	3211.39	54.6882	0.528298
ENST00000572101	1036	779.178	7.73535	0.307979
ENST00000284878	6254	5230.64	9838.66	58.3525
ENST00000400166	1080	810.34	214.257	8.20247
ENST00000356275	270	112.815	0	0
ENST00000400165	603	436.866	0	0
ENST00000400169	1445	1058.43	471.945	13.8327
ENST00000306618	975	691.996	25.1799	1.12883
ENST00000543302	1849	1388.18	122.925	2.74709
ENST00000383314	6250	5392.8	1500.6	8.63238
ENST00000588457	1612	1241.24	0	0
ENST00000592764	4108	3601.49	443.743	3.82232
ENST00000591746	572	342.447	3.16776	0.286971
ENST00000589866	1879	1407.86	10.3247	0.227507
ENST00000588417	659	403.416	3.23542	0.248803
ENST00000593007	811	643.834	0	0
ENST00000591922	581	385.702	0	0
ENST00000262173	6051	5221.45	3179.33	18.8896
ENST00000535051	1343	972.621	9.66469	0.308264
ENST00000561576	4530	4789.95	1664.01	10.7771
ENST00000568217	851	765.803	0	0
ENST00000585916	5909	4830.06	1248.41	8.01828
ENST00000398654	2043	1707.48	243.302	4.42047
ENST00000545673	1590	1217.3	181.089	4.61502
ENST00000324794	1899	1542.65	591.584	11.8967
ENST00000592212	2143	1735.53	161.714	2.89065
ENST00000590127	1838	1477.64	0	0
ENST00000592011	1394	1098.8	0	0
ENST00000591865	515	348.936	0	0
ENST00000589819	589	422.866	0	0
ENST00000589917	561	361.505	0	0
ENST00000586953	497	330.936	0	0
ENST00000592221	502	277.679	7.20344	0.804775
ENST00000587810	447	281.146	0	0
ENST00000586170	332	168.983	9.00007	1.65227
ENST00000586634	585	418.866	0	0
ENST00000590944	404	238.872	0	0
ENST00000559883	991	820.672	6.1311	0.231764
ENST00000559963	794	608.836	43.9274	2.23827
ENST00000327171	3222	2606.74	44.4318	0.52878
ENST00000560654	784	592.599	0	0
ENST00000558775	813	632.464	0	0
ENST00000561074	550	382.842	0	0
ENST00000559040	471	280.663	20.9439	2.315
ENST00000560031	2043	1812.83	60.6776	1.03836
ENST00000396509	1834	1577.51	62.9386	1.23772
ENST00000558956	641	469.03	0	0
ENST00000559208	861	685.759	15.9373	0.720978
ENST00000559095	427	279.205	1.5279	0.169766
ENST00000558145	567	400.866	0	0
ENST00000560119	2053	1777.91	1.85217	0.0323183
ENST00000544523	1950	1676.16	49.8875	0.923326
ENST00000560138	722	545.318	7.71277	0.438772
ENST00000559423	895	726.087	0	0
ENST00000559454	1768	1496.93	101.933	2.11247
ENST00000561014	797	598.952	7.80888	0.404459
ENST00000558399	805	638.866	0	0
ENST00000559580	655	468.973	7.22689	0.47806
ENST00000560528	620	388.388	11.5108	0.919428
ENST00000543495	2053	1777.91	1.85217	0.0323183
ENST00000569961	3158	3870.92	1	0.00801427
ENST00000563590	3543	4184.63	0	0
ENST00000565954	1802	1635.87	0	0
ENST00000339775	1485	1179.78	132.674	3.48871
ENST00000348354	1456	1149.78	1179.68	31.8292
ENST00000471860	718	465.336	23.4176	1.56118
ENST00000496601	378	183.321	13.5276	2.28923
ENST00000464058	531	351.864	10.1417	0.894157
ENST00000457956	511	377.981	20.7516	1.70317
ENST00000344320	2485	2781.04	83.1874	0.927959
ENST00000504988	1156	902.511	0	0
ENST00000564093	8455	8629.42	181.907	0.653952
ENST00000566546	1153	1010.74	1340.44	41.1421
ENST00000563163	846	681.251	205.491	9.35761
ENST00000562728	1509	1372.03	190.013	4.29633
ENST00000567364	436	259.166	234.227	28.0374
ENST00000357199	1268	1064.57	9.22133	0.268718
ENST00000289953	1069	822.62	2.85904	0.10782
ENST00000288398	1295	1124.71	668.636	18.4429
ENST00000560975	2855	2775.71	203.089	2.26982
ENST00000358278	1717	1478.06	14035.8	294.593
ENST00000560445	485	306.875	62.8564	6.35428
ENST00000403994	1049	884.918	928.744	32.559
ENST00000561425	582	415.866	0	0
ENST00000558314	1031	961.982	144.621	4.66384
ENST00000357980	1800	1599.73	531.626	10.3095
ENST00000558347	1525	1285.01	0	0
ENST00000559556	977	793.405	270.48	10.5759
ENST00000559397	1655	1427.93	0	0
ENST00000267996	1670	1468.66	1839.98	38.8659
ENST00000560970	1039	869.01	35.9428	1.28311
ENST00000561266	671	480.622	0	0
ENST00000559831	573	391.877	170.042	13.4612
ENST00000334895	1637	1368.61	604.975	13.7131
ENST00000404484	1568	1348.15	2.94907e-08	6.78616e-10
ENST00000558544	1399	1170.5	0	0
ENST00000558868	653	517.261	45.2739	2.71529
ENST00000560959	925	732.884	316.273	13.3877
ENST00000559281	851	683.633	0	0
ENST00000317516	738	558.251	0	0
ENST00000560615	570	388.563	3.59627	0.287123
ENST00000560679	292	132.253	6.18061	1.44979
ENST00000558264	2687	2343.09	89.36	1.18313
ENST00000558400	658	498.064	4.77566	0.297458
ENST00000561395	673	486.538	59.6133	3.80106
ENST00000561242	673	470.193	55.9459	3.69122
ENST00000558072	525	313.002	12.9282	1.28136
ENST00000559108	437	260.557	138.431	16.482
ENST00000558910	782	529.87	329.048	19.265
ENST00000560131	537	361.1	257.493	22.1215
ENST00000563281	6641	7166.8	1998.79	8.65205
ENST00000326000	659	492.866	0	0
ENST00000284881	5433	4076.74	2421.75	18.4287
ENST00000400559	1593	1204.16	17.6906	0.455761
ENST00000400558	1090	817.335	62.1164	2.35768
ENST00000405964	896	660.952	44.7253	2.09924
ENST00000493464	744	499.677	4.09598	0.2543
ENST00000482915	665	401.878	1.14747	0.0885779
ENST00000569672	3905	4596.44	28.4851	0.192253
ENST00000566817	2065	2347.66	8.98272	0.1187
ENST00000562181	1712	1834.43	13.8368	0.233998
ENST00000564535	5092	6058.84	0	0
ENST00000563621	5832	6829.7	113.638	0.516178
ENST00000568089	5234	6232.92	0.0365914	0.000182123
ENST00000562720	1611	1444.87	0	0
ENST00000566962	680	565.706	1.0414	0.0571092
ENST00000564799	686	666.952	15.31	0.712129
ENST00000420329	5209	5510.48	359.267	2.02258
ENST00000560098	1421	1335.98	3.25371	0.0755536
ENST00000561218	579	435.102	2.31877	0.165328
ENST00000268184	2537	2686.9	28.5593	0.329743
ENST00000558619	593	426.866	0	0
ENST00000560927	2463	2153.58	15.8143	0.227806
ENST00000561119	630	460.287	2.0456	0.13787
ENST00000558005	570	403.866	0	0
ENST00000561290	548	381.866	0	0
ENST00000558496	543	376.866	0	0
ENST00000561255	520	353.866	0	0
ENST00000560047	565	300.179	3.11446	0.32187
ENST00000560320	554	412.27	0	0
ENST00000558167	559	347.331	4	0.357269
ENST00000569669	2303	2723.69	17.863	0.203458
ENST00000568812	878	923.558	16.0929	0.540565
ENST00000569403	651	624.462	0	0
ENST00000569160	734	746.767	3.02686	0.125743
ENST00000563210	642	605.309	7.22171	0.370119
ENST00000569712	556	389.866	0	0
ENST00000570108	1669	1757.29	15.8212	0.279302
ENST00000564258	2059	2224.15	18.141	0.253033
ENST00000355341	2260	2476.58	157.937	1.97838
ENST00000336455	1784	1841.41	0	0
ENST00000299173	1555	1619.54	10.3753	0.198741
ENST00000568062	580	450.028	6.61129	0.455748
ENST00000563530	382	217.215	0	0
ENST00000566407	922	852.611	13.3354	0.485214
ENST00000567756	571	457.831	29.5291	2.00089
ENST00000561617	812	743.459	0.069863	0.0029152
ENST00000569057	1036	988.837	0	0
ENST00000561768	1486	1563.35	194.004	3.84973
ENST00000560078	2913	3081.52	101.92	1.02606
ENST00000566767	617	491.601	16.7076	1.05434
ENST00000570162	562	423.909	6.64601	0.486369
ENST00000563497	452	323.4	0	0
ENST00000498689	585	441.004	13.4656	0.947241
ENST00000415828	1236	1004.19	320.202	9.89204
ENST00000217109	2383	2114.67	1384.16	20.3059
ENST00000428552	554	386.724	0	0
ENST00000452950	1233	1007.59	90.2678	2.77924
